Time,X,Y,V_x,V_y,Velocity,Mass,Pitch,Stage,Mach,Drag_Coeff,Orbital_Energy,G_Force,Dyn_Pressure,Orbit_Type,Isp,Delta_V_Rem,Kinetic_Energy,Potential_Energy,TWR,Hull_Temp
222.05000000001624,333879.6539820971,141703.6497635619,3026.3734575321887,831.3682638370088,3138.345170232695,109552.2860046507,69.60628443633814,2,7.63275120314275,0.5988207853494502,-56277586.92922182,0.869370213672176,0.0,Bekliyor,347.99999813341526,6567.091206877926,539501757742.46466,148926580029.27872,0.869370213672176,4205.224366184537
225.05000000001692,342972.71430315805,144197.7545550731,3035.621727029846,831.3682638370088,3147.253458449398,108731.23863627156,68.20529122537536,2,7.628314166728701,0.5989402124950945,-56226160.80037818,0.8759349703606427,0.0,Bekliyor,347.99999861979893,6541.418062567067,538502567966.7312,150354448603.8359,0.8759349703606427,4232.244072077686
228.0500000000176,352094.5037697263,146691.8593465843,3045.511077879295,831.3682638370088,3156.782515217943,107910.19126888046,66.87879271358865,2,7.625686907626462,0.5990109613557276,-56172713.80654845,0.882599624486113,0.0,Bekliyor,347.9999989794436,6515.550317088201,537677411423.2292,151741964391.54724,0.882599624486113,4261.0610508189875
231.0500000000183,361246.9074408737,149185.9641380955,3056.0172648625926,831.3682638370088,3166.909267387553,107089.14390221992,65.61505084032642,2,7.62478676001292,0.5990352069827639,-56117301.25198017,0.889366473777219,0.0,Bekliyor,347.99999924537417,6489.484998470798,537015341577.783,153089173699.71533,0.889366473777219,4291.629033682336
234.05000000001897,370431.74440128886,151680.0689296067,3067.1202896633113,831.3682638370088,3177.614755100098,106268.0965360996,64.40510496239649,2,7.62554340839479,0.5990148263346856,-56059965.2052926,0.8962378869728289,0.0,Bekliyor,347.99999944201016,6463.219065939933,536507000122.1151,154396122764.8883,0.8962378869728289,4323.913383026828
237.05000000001965,379650.77895881573,154174.1737211179,3078.8034458285247,831.3682638370088,3188.8832058097187,105447.04917037871,63.24193023902075,2,7.627896187894343,0.5989514664777588,-56000737.35596351,0.9032163065867275,0.0,Bekliyor,347.99999958740784,6436.7494078308555,536144261430.12054,155662857752.9771,0.9032163065867275,4357.888596641803
240.05000000002033,388905.7294353493,156668.2785126291,3091.0526439446185,831.3682638370088,3200.701380289316,104626.00180495314,62.11989803239838,2,7.631792165920443,0.5988465927274457,-55939641.02724757,0.910304251802439,0.0,Bekliyor,347.9999996949187,6410.07283940877,535919979345.2511,156889424759.37732,0.910304251802439,4393.53654962468
243.05000000002102,398198.27523080463,159162.3833041403,3103.8559198006724,831.3682638370088,3213.0580961379974,103804.95443974597,61.03441556604887,2,7.637184735544835,0.5987015237049687,-55876692.63826491,0.9175043215054041,0.0,Bekliyor,347.999999774415,6383.186100592871,535827801062.958,158075869809.09335,0.9175043215054041,4430.845217889926
246.0500000000217,407530.06261225697,161656.4880956515,3117.2030666107457,831.3682638370088,3225.943871565918,102983.90707470033,59.98167702435166,2,7.644032556839589,0.5985174575323281,-55811902.79255373,0.9248191974601838,0.0,Bekliyor,347.9999998331966,6356.0858535827765,535862026684.02374,159222238856.86536,0.9248191974601838,4469.807728325436
249.05000000002238,416902.70953951695,164150.5928871627,3131.085354021264,831.3682638370088,3239.3506532844203,102162.85970977411,58.95848666021434,2,7.652298742401411,0.5982954918350235,-55745277.10515418,0.9322516476408556,0.0,Bekliyor,347.99999987666126,6328.768680384612,536017500842.8085,160328577787.29724,0.9322516476408556,4510.421637631105
252.05000000002306,426317.80974775995,166644.6976786739,3145.495309467777,831.3682638370088,3253.271604800746,101341.81234493614,57.96212997787892,2,7.66195021888844,0.5980366393011989,-55676816.84164626,0.9398045297232889,0.0,Bekliyor,347.99999990880013,6301.2310802333295,536289527466.86633,161394932414.98618,0.9398045297232889,4552.688375656808
255.05000000002374,435776.93624752096,169138.8024701851,3160.4265453659955,831.3682638370088,3267.7009391063957,100520.76498016353,56.990277926302,2,7.672957218390493,0.5977418399784402,-55606519.4187341,0.9474807947485595,0.0,Bekliyor,347.9999999325645,6273.469466907295,536673801602.125,162421348484.65298,0.9474807947485595,4596.612809889493
258.0500000000244,445281.6443610719,171632.9072616963,3175.87362067812,831.3682638370088,3282.6337846543465,99699.71761543915,56.04091431846406,2,7.685292867515981,0.597411971127443,-55534378.80076253,0.9552834909673781,0.0,Bekliyor,347.99999995013644,6245.480165930563,537166354079.606,163407871671.2724,0.9552834909673781,4642.202901032582
